StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,Year3_Reading_At_Risk
897677359,1,11,19,13,24,26,12,13,1,2,1,2,1,2,1,2,4.79178082191781,Male,1,0,0,0,0,0,2,2,98,98,1,0,0,2021,True
366894161,25,32,29,29,31,31,18,46,4,5,1,2,1,4,2,2,5.24383561643836,Male,1,0,0,0,0,0,2,2,109,109,2,2,2,2020,False
442800581,6,15,18,19,20,23,19,26,1,3,1,1,1,1,2,1,4.87671232876712,Female,1,0,0,0,0,0,3,1,95,95,2,2,1,2017,False
156002503,12,17,19,23,23,30,36,35,2,2,1,1,1,2,0,2,5.4,Female,1,0,0,0,0,0,4,1,114,114,1,1,0,2016,False
201456091,27,27,33,31,31,29,42,39,1,5,1,2,2,4,0,2,5.03287671232877,Male,1,0,0,0,0,0,3,2,97,97,2,0,0,2016,False
538952086,16,18,26,24,29,29,44,40,3,4,2,2,2,2,2,2,4.79178082191781,Female,1,0,0,0,0,0,2,2,95,95,2,2,2,2018,False
850797255,1,10,16,18,23,28,16,29,1,1,0,1,1,2,1,2,5.72876712328767,Female,0,1,0,0,0,0,1,1,95,95,2,1,0,2020,True
762378444,4,10,16,20,21,22,15,25,1,3,1,1,0,1,0,1,5.21369863013699,Female,1,0,0,0,0,0,2,1,101,101,2,0,1,2016,False
145611205,11,14,20,19,23,29,37,42,2,4,2,2,1,1,2,2,5.46849315068493,Male,1,0,0,0,0,0,2,2,117,108,2,2,1,2021,False
172760200,9,15,25,25,25,26,31,33,1,2,1,1,0,2,0,1,5.07945205479452,Female,1,0,0,0,0,0,3,1,104,104,2,2,2,2020,False
828988642,13,15,20,21,23,26,29,31,1,2,1,1,0,2,2,2,5.86301369863014,Female,1,0,0,0,0,0,2,2,97,97,2,1,1,2020,False
928466331,10,13,16,17,25,32,22,28,1,4,1,2,2,4,1,2,4.92054794520548,Male,1,0,0,0,0,0,2,1,94,94,2,2,1,2018,False
407789037,2,12,17,17,19,22,15,31,1,2,1,1,1,1,1,1,5.05205479452055,Male,0,1,0,0,0,0,4,3,117,117,2,2,2,2020,True
158861215,10,14,18,22,24,29,32,43,3,4,2,2,2,3,2,2,5.05205479452055,Male,1,0,0,0,0,0,2,2,113,105,2,0,1,2021,False
927130264,17,21,25,29,30,31,45,48,2,3,1,2,0,2,0,2,5.25479452054795,Female,1,0,0,0,0,0,2,1,91,91,1,1,1,2020,False
993706226,6,6,17,17,21,21,19,30,1,1,1,2,0,1,1,2,5.2986301369863,Male,0,1,0,0,0,0,1,1,103,103,2,1,1,2017,False
401559103,12,22,27,28,29,27,19,32,1,2,1,1,1,1,0,2,4.77260273972603,Female,1,0,0,0,0,0,2,1,104,98,2,2,1,2021,False
514006542,17,20,27,25,27,29,23,44,1,3,1,2,2,2,2,1,5.51506849315069,Male,1,0,0,0,0,0,1,1,105,105,2,1,0,2020,False
311188034,12,13,21,27,30,28,34,27,2,3,1,2,3,4,2,2,5.66575342465754,Male,1,0,0,0,0,0,2,2,91,89,2,1,0,2021,False
138456045,15,12,25,22,24,25,20,30,4,4,1,2,1,2,1,2,5.83287671232877,Male,0,1,0,0,0,0,3,2,104,104,2,2,2,2020,False
821620576,0,5,19,21,21,20,6,33,2,2,1,1,1,2,1,2,5.03013698630137,Male,0,1,0,0,0,0,2,2,107,107,0,0,0,2020,True
991765688,5,12,30,24,26,31,17,37,3,3,1,2,1,3,1,2,5.03287671232877,Female,0,1,0,0,0,1,1,1,99,94,2,2,2,2021,False
625761647,11,12,21,23,25,29,30,38,2,3,1,1,2,2,2,2,4.89315068493151,Male,0,1,0,0,0,1,3,1,110,110,2,2,1,2020,False
444829704,2,16,23,20,28,29,17,23,0,2,1,2,0,2,1,2,5.11506849315068,Female,1,0,0,0,0,0,2,1,95,95,2,0,0,2017,False
920450341,9,12,16,17,22,22,7,27,2,3,2,1,2,0,2,2,4.57808219178082,Male,0,1,0,0,0,0,1,1,97,97,0,0,0,2017,False
798963610,6,11,18,23,21,29,27,24,2,5,1,2,2,4,2,4,5.0,Male,1,0,0,0,0,0,5,3,94,94,0,0,0,2018,False
112593589,15,19,21,23,29,26,64,33,3,4,1,2,3,2,1,2,5.52602739726027,Female,1,0,0,0,0,0,2,2,120,120,0,0,0,2016,False
235983094,2,12,19,21,24,26,8,20,1,3,0,2,0,2,2,2,4.96986301369863,Female,1,0,0,0,0,0,3,2,78,78,2,1,0,2020,False
987674655,8,11,20,19,19,23,21,34,1,3,1,2,1,2,2,2,4.89315068493151,Female,0,1,0,0,0,1,3,2,99,99,2,0,0,2020,False
623619381,9,17,25,28,29,31,40,38,2,4,1,2,2,2,2,2,5.56712328767123,Female,1,0,0,0,0,0,3,2,102,102,0,0,0,2017,False
623596559,10,18,27,26,24,28,18,36,1,3,1,2,2,2,0,1,4.95890410958904,Male,1,0,0,0,0,0,1,1,120,120,2,1,1,2017,False
750983046,14,16,27,25,27,25,28,37,2,2,1,1,1,2,0,0,5.35068493150685,Male,1,0,0,0,0,0,2,1,120,120,0,0,0,2016,False
829420002,9,14,17,21,22,30,29,35,2,3,1,2,1,2,0,2,5.4027397260274,Female,0,0,0,0,1,0,4,3,114,114,2,1,0,2018,False
446517976,14,18,22,24,27,29,49,34,2,4,1,2,2,3,2,1,5.62739726027397,Female,1,0,0,0,0,0,3,3,102,102,2,2,2,2018,False
691144685,7,11,12,14,19,23,12,23,1,3,1,1,1,1,1,2,5.48493150684931,Male,1,0,0,0,0,0,1,1,95,95,1,1,0,2018,True
527294693,12,14,17,16,23,30,38,44,2,3,1,2,2,1,0,1,5.53698630136986,Male,0,1,0,0,0,0,2,1,103,103,2,2,1,2020,False
391600194,12,12,18,21,28,30,8,14,1,2,0,1,1,2,0,2,5.55890410958904,Female,0,0,0,0,1,0,3,2,97,97,2,1,2,2016,False
701463406,25,23,30,31,30,31,52,51,2,1,1,1,2,2,0,2,5.30684931506849,Female,1,0,0,0,0,0,2,2,95,93,0,0,0,2021,False
258323123,7,13,19,18,22,29,8,17,2,2,1,1,1,2,2,0,5.72328767123288,Female,1,0,0,0,0,0,2,2,95,95,2,2,2,2018,False
101047401,10,12,22,19,22,26,31,28,2,2,1,1,1,2,2,2,4.83013698630137,Female,1,0,0,0,0,0,2,2,114,114,0,0,0,2016,True
621500054,8,7,20,17,20,26,21,26,1,2,0,2,0,1,0,0,5.35342465753425,Female,0,1,0,0,0,1,3,1,97,97,2,0,0,2018,False
945928058,8,10,17,13,18,19,3,24,1,1,1,1,0,1,2,2,5.55616438356164,Female,0,1,0,0,0,0,4,3,112,112,2,2,2,2018,True
430870461,12,12,22,20,24,29,8,29,2,3,1,2,2,4,0,2,5.33424657534247,Male,1,0,0,0,0,0,3,2,103,103,2,2,2,2018,False
150068237,10,14,18,23,20,27,5,29,1,1,1,1,1,2,2,1,5.37534246575343,Female,1,0,0,0,0,0,2,2,108,108,2,1,2,2018,False
796711716,21,22,25,29,29,30,27,40,2,2,1,1,1,2,0,1,4.92328767123288,Female,1,0,0,0,0,0,3,3,109,109,0,2,1,2020,False
557197983,7,16,22,19,21,25,15,32,2,2,1,2,1,1,2,2,5.04931506849315,Male,1,0,0,0,0,0,2,1,103,103,2,1,1,2020,True
435285975,10,13,18,22,23,26,16,19,2,4,2,2,1,2,1,2,5.54520547945205,Male,1,0,0,0,0,0,3,3,107,107,1,1,1,2020,False
956858476,15,32,28,29,30,30,26,50,2,4,1,2,2,2,2,2,5.51780821917808,Male,1,0,0,0,0,0,2,2,109,109,2,2,1,2020,False
181541930,4,13,18,18,21,26,16,36,2,1,1,1,1,1,1,0,4.57534246575342,Female,1,0,0,0,0,0,2,2,95,95,2,1,2,2020,True
944173319,14,16,18,19,24,28,12,45,1,0,1,2,1,1,0,2,5.13698630136986,Male,0,1,0,0,0,0,1,1,103,103,2,1,0,2020,False
331074315,12,14,22,24,23,27,12,24,2,4,1,2,2,3,2,2,5.11780821917808,Female,1,0,0,0,0,0,3,2,103,103,0,0,0,2020,False
757364765,11,18,28,28,30,29,16,23,2,3,1,2,1,2,1,2,5.22465753424658,Male,0,1,0,0,0,1,3,3,114,114,2,1,1,2018,False
693572807,8,14,15,16,17,21,9,33,1,1,1,1,0,2,0,0,4.93424657534247,Female,1,0,0,0,0,0,2,2,112,112,2,0,0,2020,False
814735580,4,13,19,15,21,23,9,21,2,2,1,1,1,1,1,0,5.01369863013699,Male,0,1,0,0,0,0,2,2,103,103,0,0,0,2016,False
934735246,12,14,18,25,24,30,37,37,2,2,1,2,1,1,2,1,4.73424657534247,Female,1,0,0,0,0,0,2,1,114,114,2,0,2,2016,False
642956477,19,30,28,33,31,31,20,45,1,3,1,2,1,3,1,2,4.9972602739726,Male,1,0,0,0,0,0,2,2,109,109,2,1,2,2020,False
358542376,4,10,19,23,23,28,7,11,2,2,1,1,1,2,1,2,5.17534246575342,Female,0,1,0,0,0,0,2,2,102,102,1,1,0,2020,False
529413834,7,11,16,21,21,21,11,29,1,4,1,0,1,2,1,2,5.22739726027397,Male,1,0,0,0,0,0,4,3,102,102,2,0,1,2017,True
114112535,9,12,20,21,24,29,17,22,3,2,1,2,2,2,0,1,5.27945205479452,Female,1,0,0,0,0,0,2,1,92,92,2,2,1,2020,False
298118226,8,13,17,19,20,23,31,39,3,2,1,1,2,2,2,2,5.2,Male,0,1,0,0,0,1,2,1,102,102,2,0,0,2020,False
843763275,23,31,27,29,29,30,59,36,2,5,1,2,2,2,2,1,5.42191780821918,Female,1,0,0,0,0,0,2,1,114,114,2,0,0,2018,False
694485071,11,13,20,23,26,29,34,27,2,3,1,2,3,2,1,2,5.07397260273973,Male,1,0,0,0,0,0,2,1,120,120,1,1,1,2016,False
156473531,11,15,17,17,26,23,16,26,2,4,1,2,1,2,0,2,5.07397260273973,Male,0,1,0,0,0,0,2,2,102,102,2,2,1,2018,False
951409143,16,15,26,27,26,31,37,27,1,4,1,1,2,2,2,2,5.53698630136986,Female,1,0,0,0,0,0,2,2,114,114,2,2,2,2016,False
777750784,32,32,31,28,29,29,37,46,3,4,1,2,3,4,1,3,4.93698630136986,Female,1,0,0,0,0,0,2,1,105,105,2,2,1,2020,False
334831867,7,6,17,15,19,23,7,21,2,3,1,1,0,2,0,2,5.15342465753425,Female,1,0,0,0,0,0,2,2,97,97,0,0,0,2017,True
825639305,12,13,22,21,23,31,19,24,2,3,2,2,2,2,2,2,5.31232876712329,Female,1,0,0,0,0,0,5,3,88,88,1,1,0,2018,False
173990516,10,13,19,18,20,25,28,32,2,2,1,2,1,2,0,2,5.13698630136986,Male,1,0,0,0,0,0,2,1,103,103,2,1,1,2020,False
688327482,11,10,18,19,19,20,23,31,1,2,1,1,1,2,0,2,5.15342465753425,Female,1,0,0,0,0,0,3,2,95,95,0,0,0,2017,True
968338567,7,14,19,17,20,24,8,15,1,3,1,2,1,2,0,2,5.1013698630137,Female,1,0,0,0,0,0,3,1,95,95,1,0,0,2018,False
986607901,8,14,17,20,21,26,16,38,1,2,1,2,2,2,2,2,5.16164383561644,Female,1,0,0,0,0,0,2,2,98,98,2,2,0,2017,False
781748616,9,12,21,23,25,30,17,36,2,2,1,2,3,3,0,2,5.80547945205479,Male,1,0,0,0,0,0,3,1,120,120,2,2,2,2020,False
620592900,7,14,20,20,23,30,25,25,2,3,1,2,0,2,1,3,5.11232876712329,Female,0,1,0,0,0,0,4,4,101,101,2,0,1,2020,False
407756811,6,11,19,18,22,23,38,31,3,4,1,2,2,2,2,2,5.60821917808219,Male,1,0,0,0,0,0,3,1,103,103,1,1,1,2017,False
104228357,21,25,27,26,26,28,35,45,1,2,1,2,0,0,0,1,5.31506849315068,Female,0,1,0,0,0,0,3,2,103,103,2,1,1,2020,False
204099778,12,12,17,21,24,28,18,40,2,3,1,2,1,3,1,2,4.70958904109589,Male,1,0,0,0,0,0,2,1,90,90,2,1,0,2017,False
426728482,10,13,20,17,23,30,21,31,2,4,1,2,2,2,1,2,5.03013698630137,Female,1,0,0,0,0,0,2,2,110,110,2,2,2,2018,False
856272775,9,11,16,16,18,25,15,30,1,2,0,1,2,2,0,2,4.59178082191781,Female,1,0,0,0,0,0,2,1,97,97,2,2,1,2018,False
906813702,4,11,13,17,18,25,12,24,1,3,1,2,1,3,1,2,5.7013698630137,Male,0,0,1,0,0,0,3,2,94,94,2,2,0,2020,True
232200197,18,23,27,31,29,30,38,35,3,4,2,2,3,2,1,2,5.84657534246575,Male,1,0,0,0,0,0,2,1,114,114,2,1,2,2017,False
695966930,1,8,12,14,12,16,8,11,0,2,0,1,0,1,1,0,5.63013698630137,Male,0,1,0,0,0,0,2,1,89,89,1,0,0,2017,True
838230733,14,17,26,29,29,33,31,24,3,4,1,3,4,5,0,4,5.06575342465753,Male,1,0,0,0,0,0,2,1,114,114,1,0,1,2018,False
204714787,15,10,18,24,24,25,11,40,0,3,1,2,1,1,1,0,5.40547945205479,Female,1,0,0,0,0,0,2,2,116,104,2,0,1,2021,True
873541604,3,12,20,21,23,28,9,16,0,3,1,1,1,1,1,1,4.88767123287671,Female,1,0,0,0,0,0,2,2,107,107,2,2,0,2020,True
707787644,16,15,23,19,22,28,19,35,1,2,2,2,2,1,2,2,5.50684931506849,Female,1,0,0,0,0,0,3,1,92,92,2,2,2,2018,False
917849193,8,15,19,21,25,30,19,37,2,4,2,3,1,5,1,4,5.21917808219178,Male,1,0,0,0,0,0,2,2,101,101,1,0,0,2020,False
697917374,10,12,21,20,19,22,17,40,1,2,1,1,1,1,1,2,5.22191780821918,Male,0,1,0,0,0,0,2,2,97,97,2,1,0,2020,False
861823303,8,14,16,18,21,25,8,25,1,1,0,1,0,1,0,0,5.09315068493151,Male,0,0,0,0,1,1,1,1,94,94,2,0,0,2020,False
162397105,7,11,20,14,20,24,24,22,1,3,1,1,1,1,0,1,5.77534246575342,Female,0,1,0,0,0,0,1,1,114,114,2,1,0,2016,False
733651219,4,9,19,23,28,30,11,26,0,2,1,1,0,2,1,2,6.01917808219178,Male,1,0,0,0,0,0,2,2,116,116,2,2,0,2018,False
519632565,12,15,26,25,31,29,24,37,2,2,1,1,1,2,1,2,5.09041095890411,Female,1,0,0,0,0,0,2,1,109,109,1,1,0,2020,False
422808229,1,7,12,10,16,28,4,14,1,3,1,1,1,1,1,1,5.55342465753425,Female,0,1,0,0,0,1,3,2,95,95,1,0,0,2020,True
427612169,26,27,29,26,30,30,63,47,2,4,1,2,2,4,1,2,5.41095890410959,Female,1,0,0,0,0,0,6,5,95,95,2,2,1,2020,False
619726637,20,23,26,23,26,30,15,36,3,4,2,2,3,4,2,2,5.52054794520548,Male,1,0,0,0,0,0,4,2,102,102,2,1,0,2020,False
665664569,18,24,20,20,24,31,54,36,4,6,2,2,4,5,2,3,5.30684931506849,Male,0,0,1,0,0,0,2,2,101,101,2,1,1,2020,False
387865664,5,12,21,22,20,25,26,33,2,4,1,2,2,2,2,2,5.59178082191781,Male,1,0,0,0,0,0,4,3,103,103,1,0,0,2020,False
881712967,11,20,20,26,30,30,23,34,1,2,1,1,1,1,2,1,5.16712328767123,Female,1,0,0,0,0,0,3,3,92,87,2,0,0,2021,False
557670239,14,11,21,22,26,31,25,27,2,5,2,2,2,2,0,0,4.77808219178082,Male,1,0,0,0,0,0,2,2,114,114,0,0,0,2017,False
258351523,6,15,17,18,19,28,13,30,1,2,1,1,1,1,0,2,5.60821917808219,Male,0,1,0,0,0,0,2,2,93,93,2,1,0,2017,True
504191112,15,14,19,21,23,28,9,25,1,1,1,1,0,2,1,2,5.28219178082192,Female,1,0,0,0,0,0,2,1,95,95,2,0,0,2018,False
140827417,14,15,26,21,18,30,35,31,3,3,1,2,2,2,2,2,5.27945205479452,Female,1,0,0,0,0,0,3,2,90,90,1,0,0,2018,False
363372735,12,15,20,23,27,25,17,48,4,5,2,2,4,4,2,2,5.44931506849315,Male,0,0,0,0,1,0,2,2,117,108,2,2,1,2021,False
889548707,13,14,19,18,17,27,8,33,2,2,1,1,1,2,2,2,4.8,Female,0,0,1,0,0,0,2,1,97,97,0,0,0,2017,False
880962941,13,16,22,21,27,28,11,30,1,3,0,1,1,1,0,2,5.06301369863014,Male,0,0,0,0,1,0,4,3,97,97,2,1,0,2020,False
348448316,5,16,18,14,21,28,11,14,2,2,1,1,1,3,1,2,4.82739726027397,Female,1,0,0,0,0,0,2,1,93,93,2,2,0,2018,True
108659188,17,16,19,24,28,27,14,35,1,1,1,1,1,0,1,1,4.95890410958904,Female,1,0,0,0,0,0,2,1,109,109,1,0,1,2018,True
811251140,8,9,18,16,19,22,32,43,2,2,1,2,1,2,1,2,5.45753424657534,Female,0,0,0,0,1,1,2,2,95,95,2,0,0,2021,True
177572752,14,20,23,30,29,30,18,31,3,4,2,2,1,2,2,2,5.70958904109589,Female,1,0,0,0,0,0,2,2,101,101,1,2,2,2016,False
652912293,13,15,20,19,23,26,14,35,2,3,1,1,0,1,1,2,4.88767123287671,Female,1,0,0,0,0,0,2,1,112,112,2,2,2,2020,False
457097635,4,7,15,17,17,25,16,16,1,3,0,1,0,1,0,2,5.04931506849315,Male,0,1,0,0,0,0,3,2,92,92,2,2,0,2018,False
756923050,12,15,24,22,23,26,13,20,1,1,0,1,1,1,0,2,5.63287671232877,Male,1,0,0,0,0,0,4,3,89,89,1,1,0,2018,False
146349729,5,12,15,15,19,25,22,22,1,2,1,1,2,1,2,0,4.8,Male,0,0,0,0,1,1,1,1,97,97,1,0,1,2018,False
461101943,11,10,17,18,22,26,14,27,1,2,1,2,1,2,1,2,4.67671232876712,Male,0,1,0,0,0,0,2,1,95,95,2,2,2,2018,False
798883231,4,13,21,26,30,30,8,30,1,3,1,2,0,4,0,2,5.05205479452055,Male,1,0,0,0,0,0,1,1,116,116,0,0,0,2018,False
248100679,2,10,13,12,16,23,6,29,2,2,1,2,2,2,2,2,4.88767123287671,Male,1,0,0,0,0,0,4,4,88,88,2,1,0,2018,False
104974050,3,6,18,13,19,25,4,9,1,3,1,1,0,2,1,2,4.67671232876712,Male,0,1,0,0,0,0,1,1,97,97,0,0,0,2018,True
466569794,7,8,16,11,17,20,8,20,1,2,1,1,1,2,1,1,4.72328767123288,Female,1,0,0,0,0,0,5,4,98,98,1,1,0,2021,True
304773047,19,21,26,29,29,31,16,46,3,3,1,2,1,2,1,2,5.2,Male,1,0,0,0,0,0,3,3,109,109,2,2,1,2020,False
882782328,12,13,20,18,23,28,20,31,2,2,1,2,2,2,0,0,5.6027397260274,Female,1,0,0,0,0,0,2,1,97,97,2,0,2,2018,False
240411088,8,15,17,15,17,24,22,23,2,1,0,1,0,2,0,0,5.14520547945205,Female,0,1,0,0,0,0,4,4,104,104,2,2,2,2020,True
446992945,8,13,21,25,28,30,29,26,3,5,1,2,2,2,1,2,5.06027397260274,Male,1,0,0,0,0,0,3,2,116,116,2,2,2,2018,False
321767309,5,16,21,24,23,27,13,16,1,1,1,1,0,3,0,0,4.57534246575342,Female,1,0,0,0,0,0,1,1,94,94,1,0,0,2020,False
659110720,28,27,30,31,31,32,58,54,5,5,2,4,4,4,2,3,6.07123287671233,Male,1,0,0,0,0,0,3,1,113,113,2,1,1,2020,False
868266950,8,12,17,19,18,21,40,37,2,1,1,1,2,3,0,2,5.77534246575342,Female,1,0,0,0,0,0,2,2,112,112,2,2,2,2018,False
416099287,18,18,24,27,30,30,23,52,2,3,1,2,2,5,0,2,5.17534246575342,Female,1,0,0,0,0,0,2,2,91,91,1,1,1,2020,False
364045887,14,14,23,22,25,28,40,36,3,4,1,2,2,3,2,3,5.35342465753425,Male,1,0,0,0,0,0,2,2,120,120,2,2,2,2018,False
669953005,2,10,15,13,13,20,7,23,0,3,0,4,0,4,1,2,5.78904109589041,Male,0,1,0,0,0,0,2,1,104,98,2,2,2,2021,True
789839597,29,30,29,31,32,29,20,51,4,5,2,3,2,5,2,4,5.25205479452055,Male,1,0,0,0,0,0,1,1,105,105,2,2,2,2020,False
435624236,28,29,31,27,28,30,17,42,4,5,2,2,2,4,2,1,5.68219178082192,Male,1,0,0,0,0,0,1,1,105,105,1,1,1,2020,False
286726262,9,14,24,22,26,25,41,34,1,2,1,2,0,3,0,2,4.68219178082192,Female,1,0,0,0,0,0,1,1,115,115,2,2,2,2020,False
475374552,25,27,31,31,28,30,50,47,2,4,1,1,0,1,2,2,5.1972602739726,Female,0,0,1,0,0,0,3,2,94,91,1,1,1,2021,False
924361979,4,6,17,22,24,27,3,7,1,2,1,1,1,2,2,2,5.25753424657534,Male,0,1,0,0,0,0,4,4,95,94,2,1,1,2021,False
897943656,2,2,12,9,14,19,5,12,1,2,1,1,1,2,0,2,5.06575342465753,Male,0,0,0,0,1,0,2,2,94,94,0,0,0,2020,True
634204432,10,10,17,22,22,27,27,34,2,4,1,2,0,4,1,4,5.71232876712329,Male,1,0,0,0,0,0,2,2,103,103,2,0,1,2017,False
484178598,14,17,22,22,30,28,26,43,1,3,1,1,2,2,1,2,4.6958904109589,Female,1,0,0,0,0,0,3,2,109,109,2,2,1,2020,False
417632406,10,15,23,25,27,28,26,43,1,2,0,2,2,3,0,2,5.79452054794521,Male,1,0,0,0,0,0,3,3,104,104,2,0,0,2020,False
422837118,7,11,18,27,26,32,18,32,1,2,0,1,0,2,2,0,5.35068493150685,Male,1,0,0,0,0,0,1,1,95,93,0,0,0,2021,False
658355696,18,16,23,28,32,30,32,34,3,4,1,2,1,2,1,1,5.37534246575343,Male,0,0,1,0,0,1,2,1,102,102,2,0,1,2018,False
275357907,31,30,28,29,31,30,24,44,2,4,2,3,2,5,2,2,4.94520547945205,Male,0,1,0,0,0,0,2,1,105,105,2,2,0,2020,False
681402445,9,13,20,22,23,30,22,36,2,2,1,1,1,2,1,2,5.42739726027397,Male,0,1,0,0,0,1,2,1,99,99,2,0,1,2020,False
143640193,11,18,23,31,29,31,23,32,2,3,1,2,1,2,2,2,5.1972602739726,Female,1,0,0,0,0,0,2,1,97,97,0,0,0,2016,False
688588350,11,11,18,17,17,24,22,38,1,2,1,2,1,1,0,2,5.72876712328767,Male,0,1,0,0,0,0,1,1,97,97,0,0,0,2020,False
322778627,10,13,19,22,26,31,20,29,2,3,1,2,1,1,1,2,4.70684931506849,Female,1,0,0,0,0,0,3,3,99,99,3,0,1,2017,False
468218345,11,18,26,24,23,29,13,40,3,4,2,3,2,4,2,2,5.35068493150685,Male,1,0,0,0,0,0,5,4,109,109,2,0,0,2020,False
482632235,3,9,21,19,26,25,10,26,2,2,1,1,1,2,1,2,4.82465753424658,Male,1,0,0,0,0,0,2,2,95,95,1,1,1,2018,False
662803774,21,22,29,30,31,29,30,53,1,4,1,2,0,2,1,2,5.64657534246575,Male,1,0,0,0,0,0,1,1,109,109,2,1,0,2020,False
723761595,6,12,18,14,20,25,25,29,3,3,2,1,2,2,2,2,5.10684931506849,Male,0,1,0,0,0,0,2,1,94,94,0,0,0,2017,False
689577925,13,8,17,18,17,22,12,23,1,2,1,1,1,0,2,0,5.14794520547945,Female,1,0,0,0,0,0,3,2,104,98,1,1,0,2021,False
288602750,14,26,29,29,31,28,20,30,2,2,0,1,1,2,1,0,4.90958904109589,Male,1,0,0,0,0,0,2,2,94,91,2,2,1,2021,False
547918456,7,17,16,28,19,25,14,15,2,3,2,2,4,4,2,2,5.59452054794521,Male,1,0,0,0,0,0,3,3,114,114,2,2,1,2020,False
396937237,5,12,17,25,28,29,23,27,2,3,0,1,0,1,0,3,4.75890410958904,Male,1,0,0,0,0,0,2,1,97,97,2,2,2,2020,False
282723798,10,16,19,21,21,30,22,37,1,3,1,2,1,1,1,2,5.25479452054795,Male,1,0,0,0,0,0,2,2,92,92,2,2,1,2018,False
567209406,9,12,17,24,24,27,7,11,2,2,1,2,1,0,2,1,5.52602739726027,Male,0,1,0,0,0,0,2,2,96,96,2,2,2,2020,False
334834800,2,8,11,9,12,16,3,8,0,3,0,2,2,2,1,1,5.22739726027397,Male,1,0,0,0,0,0,5,3,98,98,2,0,1,2017,True
791790527,9,18,22,23,28,32,17,33,2,3,1,2,2,2,2,1,5.73424657534247,Female,1,0,0,0,0,0,2,2,114,114,0,0,0,2018,False
398848115,5,12,20,24,28,27,11,15,1,2,0,2,0,4,2,2,5.24657534246575,Male,0,0,0,0,1,0,2,1,91,91,2,1,1,2020,False
118461884,4,5,17,17,16,24,27,16,2,2,1,0,1,1,0,0,5.4027397260274,Female,1,0,0,0,0,0,1,1,94,94,2,0,2,2018,True
297223887,3,10,19,18,22,23,3,13,2,4,0,2,1,2,1,2,4.98356164383562,Male,0,1,0,0,0,0,2,1,115,115,2,2,2,2020,False
287484862,11,15,21,27,28,29,43,36,2,3,1,1,1,2,1,2,5.63013698630137,Female,1,0,0,0,0,0,2,1,95,95,2,0,1,2020,False
195078406,8,8,23,26,27,28,21,29,2,3,1,1,1,2,0,2,5.32876712328767,Male,0,1,0,0,0,0,2,1,113,113,2,2,1,2020,False
269340978,8,12,17,18,21,24,12,29,2,2,1,2,2,4,2,3,5.33972602739726,Male,1,0,0,0,0,0,3,2,113,113,2,0,0,2018,True
156071418,11,18,30,28,31,29,21,40,2,3,1,2,1,2,0,2,5.11232876712329,Male,1,0,0,0,0,0,4,2,105,105,1,0,0,2020,False
284130329,10,14,22,26,25,29,20,28,3,4,2,2,1,4,2,2,5.13698630136986,Male,1,0,0,0,0,0,4,4,113,113,2,1,1,2017,False
471999773,8,12,18,19,28,29,11,34,2,5,1,2,2,4,1,4,5.26301369863014,Female,1,0,0,0,0,0,3,3,95,95,2,2,1,2018,False
973180163,11,9,19,19,24,29,31,35,2,2,1,2,0,2,2,2,5.31506849315068,Female,1,0,0,0,0,0,2,2,103,103,2,1,0,2020,True
748704857,9,14,19,20,21,24,33,30,2,3,1,1,1,2,0,2,5.24383561643836,Female,1,0,0,0,0,0,1,1,103,103,0,0,0,2016,False
619628587,3,9,19,19,22,28,24,32,3,2,2,1,1,1,1,2,5.43287671232877,Male,1,0,0,0,0,0,3,3,97,97,1,1,1,2018,False
805233930,17,23,29,30,28,32,38,27,3,4,1,2,2,4,1,2,4.75890410958904,Female,1,0,0,0,0,0,2,2,95,95,2,2,0,2018,False
817500006,13,12,17,19,20,23,15,36,1,2,1,1,1,0,0,0,5.2986301369863,Female,1,0,0,0,0,0,2,1,97,97,2,0,0,2018,False
815398136,15,14,18,19,23,30,19,9,2,2,1,2,1,1,2,2,5.36986301369863,Female,0,1,0,0,0,0,2,1,114,114,2,1,0,2018,False
474033277,31,30,31,31,33,31,67,45,4,5,2,2,2,4,1,2,5.01095890410959,Female,1,0,0,0,0,0,3,2,114,114,2,2,2,2020,False
844511538,5,11,18,9,12,21,5,17,2,1,1,1,1,1,2,1,4.96986301369863,Male,1,0,0,0,0,0,1,1,93,93,2,0,0,2018,True
583025329,31,31,28,28,30,29,52,51,3,4,0,3,2,5,2,3,4.81917808219178,Female,1,0,0,0,0,0,2,2,105,105,2,1,1,2020,False
473303963,11,13,18,20,25,28,17,31,1,2,1,1,1,2,1,2,5.1972602739726,Male,1,0,0,0,0,0,4,4,95,95,2,2,1,2017,True
381830310,15,18,23,22,24,28,29,31,1,2,1,1,1,2,1,2,5.91232876712329,Female,1,0,0,0,0,0,2,1,113,102,2,1,0,2021,True
